# schema_version=2 start_utc=2026-05-31T02:16:02Z
t,ax,ay,az,gx,gy,gz,lat,lon,spd,hdg,qw,qx,qy,qz,sat,hdop,marker
74.52,-4.582316082524982,-9.518139427361797,9.994136183989514,0.010224001246347354,-0.001354036722530005,-0.8393315390038926,39.29668643035345,-83.55848281861272,11.210045593997606,220.3456076136996,0.10158245606844266,-0.03446816861087797,-0.09754038610468539,0.9894335869831101,9,1.55861263461243,
74.54,1.7264494933763623,-9.592881513056474,9.934926859490059,-0.016089922053536154,0.0014855918663167396,-0.8674434034295686,39.29668643035345,-83.55848281861272,11.247958985780308,219.34768165376929,0.11044999344014099,-0.031184399918369,-0.10042242056315735,0.9883034299237459,9,1.55861263461243,
74.56,-1.0252380212063605,-9.879802079375507,9.762947526615086,-0.024733903785914748,-0.0017488155318534401,-0.8709578757047861,39.29668643035345,-83.55848281861272,11.227339413872123,218.34033209404913,0.11905796056263433,-0.031576283278491366,-0.09956678702069541,0.987377635600158,9,1.55861263461243,
74.58,0.14814941338707646,-9.650295547216606,9.96880624295975,-0.00930810526488478,0.005920897532668716,-0.86499558902659,39.29668643035345,-83.55848281861272,11.233707516389634,217.3239846007873,0.12778247717028662,-0.031606364546703014,-0.098288071089726,0.9864137728812524,9,1.55861263461243,
74.60000000000001,-3.07639401260707,-9.764286472152001,9.758346253152768,-0.021160836544870762,0.011703084942738131,-0.8761721325649716,39.29670256035739,-83.55847783014805,11.171881687373018,216.29906915873505,0.136054979587272,-0.03562531253834535,-0.09875799755919419,0.9851227017758499,8,1.5418955675148156,
74.62,6.815811803901245,-9.985698152493994,9.787594374422927,-0.009105081441202013,-0.031047676651343076,-0.88294715436758,39.29670256035739,-83.55847783014805,11.305213814252223,215.2660197540919,0.1457131685095364,-0.028154201911609743,-0.10084021463990074,0.9837714493463462,8,1.5418955675148156,
74.64,9.26673738818473,-10.56023778277932,9.834024431444567,0.01111791372536296,0.005915611535713217,-0.9231187343965352,39.29670256035739,-83.55847783014805,11.496626546452935,214.22527408124182,0.15563420626334148,-0.02028229400729662,-0.1013732953443576,0.9823899823296279,8,1.5418955675148156,
74.66,-11.992388229833164,-10.247537000132718,10.123797069078318,-0.011901984070808334,0.0008061553835714722,-0.9326544364788409,39.29670256035739,-83.55847783014805,11.260413683892011,213.17727327290223,0.16386953020773937,-0.027108320042726463,-0.09949348577891949,0.9810774497161352,8,1.5418955675148156,
74.68,3.154035985919762,-10.6367817729993,9.97066235776884,-0.0005588958923807079,0.008337381476237265,-0.9059552629177434,39.29670256035739,-83.55847783014805,11.318931457193658,212.12246165227225,0.17316253837751525,-0.02458921008938971,-0.1005953782194187,0.9794338548011946,8,1.5418955675148156,
74.7,-0.3321502294971975,-10.2946687839753,9.82651495299959,-0.01227654293423961,0.004166523058786467,-0.9141868842043694,39.29665426645777,-83.55849657252632,11.307668518411575,211.06128650489316,0.18218240695413376,-0.024951974458489526,-0.10141267691652377,0.9777026329757151,8,1.5342926948379418,
74.72,1.5115201867749593,-10.330333268058645,9.92295219245735,-0.012538929979880084,-0.011457369927220944,-0.9302497601914294,39.29665426645777,-83.55849657252632,11.335671876708567,209.99419786720702,0.19143823601846802,-0.023696296304081793,-0.10057516386719076,0.9760504719248356,8,1.5342926948379418,
74.74,9.66980758237824,-10.96102064619385,9.824412052632411,0.00017071056473729048,-0.015246926753354007,-0.9521676259644408,39.29665426645777,-83.55849657252632,11.530817211601448,208.92164832840993,0.20126539931829115,-0.018688765446602782,-0.10315708358473966,0.9739104605607342,8,1.5342926948379418,
74.76,-7.060061935871648,-9.752771067153843,9.824370749078604,-0.005636853467217283,-0.010637617539302759,-0.8882686353263257,39.29665426645777,-83.55849657252632,11.387134604111116,207.8440928413727,0.20934661523158046,-0.02531108591693448,-0.10214693935614118,0.9721622016931942,8,1.5342926948379418,
74.78,2.589814182163285,-10.518179773951637,9.6366057193886,0.02064804941442431,-0.0008737489667172875,-0.896578169561895,39.29665426645777,-83.55849657252632,11.437884434706596,206.7619885377205,0.21827776706573906,-0.024437727326782427,-0.1048203020071573,0.9699331513949945,8,1.5342926948379418,
74.8,-2.7808567701276625,-10.392319139670779,9.947247503095904,0.01621302119092288,-0.01153758433410909,-0.9212800390821584,39.29666747448412,-83.55851167291408,11.384742310096234,205.67579454253803,0.22677855155300136,-0.027336451570317177,-0.10476022639450731,0.9679098625062346,9,1.5296192286312542,
74.82000000000001,5.009440395611773,-10.288474878135712,9.91769141458652,0.016457049885523864,0.012818063128891787,-0.9309476146245663,39.29666747448412,-83.55851167291408,11.48812116502946,204.5859717829863,0.23619461967414218,-0.022647057770946423,-0.10492535209256493,0.9657587084254317,9,1.5296192286312542,
74.84,-1.8677351893383836,-10.483281249018432,9.668265462342255,0.0039278553297895915,-0.0024850327587818,-0.8861926252022111,39.29666747448412,-83.55851167291408,11.45006979876686,203.4929827859646,0.24460488580402068,-0.027043231766724345,-0.10441976973796263,0.9636044962246099,9,1.5296192286312542,
74.86,9.689832916664598,-11.099964671481208,10.00001455153068,0.009313655943739629,0.01097553382281567,-0.921167738021798,39.29666747448412,-83.55851167291408,11.67628765606989,202.39729145911932,0.2542013120621794,-0.0219666477182572,-0.10336857810894755,0.9613605444335765,9,1.5296192286312542,
74.88,9.846214775090528,-11.7438234666153,9.861698599331877,0.015541034672713117,-0.00397841814052456,-0.9628119781378154,39.29666747448412,-83.55851167291408,11.889677568517818,201.29936285033574,0.26396219097611384,-0.016611299580826272,-0.10357268075612044,0.9588121433640254,9,1.5296192286312542,
74.9,-10.816317365195358,-10.600384790056061,10.107475054713914,-0.014022514870237524,-0.008630911400720509,-0.9268435056358711,39.29666772379053,-83.55853586998211,11.677251035298694,200.19966288091186,0.2721242134748545,-0.025204460254591655,-0.10173164207325687,0.9565374120362702,9,1.53020895050938,
74.92,-2.937799566228469,-10.86670033069352,9.8771226317883,0.007641967997589661,-0.00022589009151413662,-0.9341552888863607,39.29666772379053,-83.55853586998211,11.615022162158255,199.09865804785815,0.28074702790723705,-0.028656462968163158,-0.100280863762084,0.95409835017913,9,1.53020895050938,
74.94,10.089541240380877,-11.109142595737374,9.589358332667313,0.005281316180933816,-0.00765769845716386,-0.9629482362388894,39.29666772379053,-83.55853586998211,11.863003918210746,197.9968150916548,0.2906086561855633,-0.021897931246294574,-0.10316699567661582,0.951011913994885,9,1.53020895050938,
74.96000000000001,-3.996567791063189,-11.116854547643939,9.744616878632026,-0.00022954275651468066,0.008115837991706657,-0.9322544924190045,39.29666772379053,-83.55853586998211,11.776325521431705,196.89460062638304,0.29899058435882186,-0.028495326064829067,-0.1008976770449573,0.948478943163295,9,1.53020895050938,
74.98,9.837497275388134,-11.731277617253529,9.683767516813083,-0.0022988153081425515,0.0013607761771575562,-0.9469744926161758,39.29666772379053,-83.55853586998211,11.982709001412658,195.79248072956196,0.3086507251515921,-0.024068433802074612,-0.10303099165318158,0.945272476652459,9,1.53020895050938,
75.0,-4.324812390263568,-11.434033119265566,10.017103906477905,0.01525496237387627,0.014641973476772471,-0.950481891117998,39.29662928035577,-83.55849607174663,11.901259572714418,194.69092049031286,0.31714053243596696,-0.029998048266737534,-0.10215768335969674,0.9423830471294556,9,1.5473003751325347,
75.02,0.9634965928913192,-10.672754199741542,9.992546740824489,-0.014988169015263435,0.027383677543354863,-0.904900835005007,39.29662928035577,-83.55849607174663,11.922571060853452,193.59038351524654,0.3257348804113801,-0.030605095102180367,-0.10101257670875273,0.9395512626694877,9,1.5473003751325347,
75.04,4.302878486619003,-10.838164730152013,9.820005345017927,-0.00044349434401480363,-0.006188901227508147,-0.9328851188419478,39.29662928035577,-83.55849607174663,12.008785447740273,192.49133139205819,0.33475289901791716,-0.02745177670173521,-0.10293841870387524,0.936264160645789,9,1.5473003751325347,
75.06,6.251930303289605,-11.389616978665632,9.72537027161547,-0.0015685265115085564,0.0006122651139923256,-0.9297230287858778,39.29662928035577,-83.55849607174663,12.13413831376312,191.3942231120984,0.3439928331736404,-0.022574100733201145,-0.10549368739767788,0.9327542134027058,9,1.5473003751325347,
75.08,-1.2346583336560013,-11.246914059003164,9.749859821165954,-0.014067949127162999,-0.00337292674482186,-0.9047897657381916,39.29662928035577,-83.55849607174663,12.1063832044297,190.29951445417063,0.35224000989520404,-0.02663352075932046,-0.10377147825812916,0.9297575551191354,9,1.5473003751325347,
75.10000000000001,1.6090899733617803,-11.03749311942897,9.78575249640749,0.0013610462443340153,-0.002008213990740612,-0.9207156875502258,39.29664819930769,-83.55853195780287,12.136445427519613,190.29951445417063,0.3608480905759613,-0.026870712771574143,-0.10329146496426934,0.9264974331256216,10,1.5579245748403052,
75.12,3.8364651515443007,-11.248677478134688,9.76290250507878,-0.0006994814168796298,-0.008332438318694088,-0.9418984019211191,39.29664819930769,-83.55853195780287,12.212409742959434,189.20765733247438,0.36965956983171505,-0.025239254075886522,-0.1050893131463271,0.9228602379276926,10,1.5579245748403052,
75.14,-1.6504595100908825,-11.10565858168569,9.664011227026561,0.020159504517076047,-0.013380650509588912,-0.9088149182555895,39.29664819930769,-83.55853195780287,12.179208656297027,188.11909911226797,0.37776817427134746,-0.029534185756769957,-0.10269214529121168,0.9197136846186785,10,1.5579245748403052,
75.16,9.273510272468473,-11.163744310456002,9.602458195966369,-0.008664418244769293,0.009921459317370523,-0.9346118842352217,39.29664819930769,-83.55853195780287,12.365851121839254,187.03428189854742,0.3867520014791161,-0.02600173634695986,-0.1049173890630759,0.9158270254425932,10,1.5579245748403052,
75.18,-6.126720587336484,-11.335425801075154,9.997271232289865,0.00741248997354162,-0.015404131162594217,-0.9236233948285377,39.29664819930769,-83.55853195780287,12.244756691781223,185.95364180259608,0.3943501243126994,-0.03461811570221428,-0.10261370777039062,0.912556843433547,10,1.5579245748403052,
75.2,8.384097572120085,-11.316559541174026,9.856465264800956,-0.014227626308514704,-0.007353088752070571,-0.9325801931802642,39.29664520048373,-83.55851294176345,12.409308357121315,184.87760819250084,0.40347155953068975,-0.028711330545917145,-0.1053085564514781,0.9084582918804045,10,1.5911592705212994,
75.22,7.479799456385256,-11.033067825917403,9.747470003673504,0.005703212073984323,0.006272026663747327,-0.8862044961533649,39.29664520048373,-83.55851294176345,12.563055964573103,183.8066029342996,0.4120082769276122,-0.024714026080684584,-0.10728670967952784,0.9045042612305174,10,1.5911592705212994,
75.24,1.1739774978888455,-11.144244681691877,9.683797716444753,0.012496549195155962,-0.008759847382941867,-0.9025810690936913,39.29664520048373,-83.55851294176345,12.584328411043431,182.74103963050956,0.41994351151598197,-0.026382634231743408,-0.10842785363387242,0.9006635355686228,10,1.5911592705212994,
75.26,3.773767409595406,-10.919669343836336,9.818038315685719,0.028056563495675414,0.009076541191000168,-0.9003963043000677,39.29664520048373,-83.55851294176345,12.661227284718132,181.68132286310905,0.4279352764942732,-0.027171985431470033,-0.10975108646934459,0.8967094185734198,10,1.5911592705212994,
75.28,-0.049218158581469065,-11.392021314681804,9.870607493544435,-0.004440059189438994,0.01071209816351172,-0.8904711976852802,39.29664520048373,-83.55851294176345,12.663154447747214,180.62784744830316,0.4356663760371847,-0.029450954505532746,-0.10807985579202099,0.8931104046204565,10,1.5911592705212994,
75.3,7.5860433288312885,-11.617891928824731,9.707614954923327,-0.012889278889720081,-0.007608821395188014,-0.9037795358335962,39.29662069795744,-83.55852220277941,12.816723478222718,179.58099771037394,0.44398898674231246,-0.025902222773624993,-0.10927873041811646,0.8889662612186836,10,1.6095014182125469,
75.32000000000001,1.6205220292466713,-11.419839253790805,9.82402468684807,-0.011685900956039148,0.019788311931413952,-0.8917181209826749,39.29662069795744,-83.55852220277941,12.852325737208721,178.54114678150668,0.4519871217268516,-0.02477109919623428,-0.1085717332408848,0.8850458819624872,10,1.6095014182125469,
75.34,0.8459742048789293,-11.109534568672599,10.053591593141727,0.01919816377779082,-0.013214437426405101,-0.8922896856437764,39.29662069795744,-83.55852220277941,12.869659833720585,177.50865593463215,0.45957400868708975,-0.027090972021845912,-0.1058624349887433,0.8813914877240672,10,1.6095014182125469,
75.36,4.858075197898402,-11.279619750734348,9.825852732772502,-0.009278138207179897,0.01898260919034194,-0.8926933515708652,39.29662069795744,-83.55852220277941,12.96673933577212,176.48387395569503,0.4676116388142389,-0.024490594656412294,-0.10737191993259942,0.8770466560159867,10,1.6095014182125469,
75.38,2.2422755083513835,-10.760510349198126,9.8040754445913,0.00538523461226232,-2.827298184415912e-05,-0.8207948957378828,39.29662069795744,-83.55852220277941,13.011415106753544,175.46713656125505,0.47493971989356454,-0.025360565917774556,-0.11050423003673823,0.8726843182432812,10,1.6095014182125469,
75.4,-2.054539833516502,-10.556528560393424,9.913335934074395,-0.023669146239782137,0.02038267331706877,-0.8121224347439407,39.29661052989053,-83.55851205961875,12.975344787733347,174.4587658670458,0.48164757139672215,-0.030883936430393156,-0.10674315872583931,0.8692914916778105,10,1.5988945276818198,
75.42,-0.5695056853003391,-10.682758926030322,9.788090472479219,0.002598493527597659,-0.003185869805278164,-0.8080208152513172,39.29661052989053,-83.55851205961875,12.962383608980577,173.45906991197919,0.4885249868508585,-0.03355825221931873,-0.10429323903816777,0.8656443272044706,10,1.5988945276818198,
75.44,9.859364796699353,-10.316238637014033,9.871806093657698,0.02594239684169729,0.015146152593557007,-0.8300870016898053,39.29661052989053,-83.55851205961875,13.159669359446077,172.46834224207896,0.4960133161675432,-0.02969311075615183,-0.10423179829393053,0.86152471907805,10,1.5988945276818198,
75.46000000000001,3.088389718023447,-10.60249516057387,9.986411415314802,-0.022096029465008413,-0.007882906034309623,-0.8211079484071443,39.29661052989053,-83.55851205961875,13.226284275698317,172.46834224207896,0.5029991467153444,-0.030949042848524882,-0.10413615259025799,0.8574320246375766,10,1.5988945276818198,
75.48,5.260749432988687,-10.814854062122897,9.920281581804733,-0.01422216360722672,0.004015539738962046,-0.8223928907453089,39.29661052989053,-83.55851205961875,13.326803709024446,171.4868615572374,0.510357145199364,-0.027659738507256386,-0.10748705781035431,0.8527702243939681,10,1.5988945276818198,
75.5,-5.400606214451483,-10.372481470101928,9.864240999978817,0.008136642070225271,0.005221387714774671,-0.8137083352002682,39.296604147198714,-83.55847817289383,13.22406551240521,170.51489142376667,0.5165515922444702,-0.03538964305885027,-0.1034302789188819,0.8492491996561621,10,1.6149080853032773,
75.52,3.1412331850144444,-10.777952541359753,10.150202426011468,0.013595566746471931,0.015253146505127591,-0.7806415371302303,39.296604147198714,-83.55847817289383,13.286152417201055,169.5526800542675,0.5233766782306,-0.03541004232300282,-0.10384427861834662,0.8450084895344078,10,1.6149080853032773,
75.54,8.371419328216598,-10.25313498301564,9.953348423768976,-0.011387244708344018,-0.004080177558764581,-0.7605471905055509,39.296604147198714,-83.55847817289383,13.455449218592134,168.60046015590854,0.5301589110473209,-0.03185938005831335,-0.10607614293278861,0.8406333093804464,10,1.6149080853032773,
75.56,0.9423486177604109,-10.086794846660482,9.84834267710252,0.0021286966728930948,-0.0032110195420407012,-0.7535471054006926,39.296604147198714,-83.55847817289383,13.473254301184616,167.65844884741452,0.5365424971614375,-0.03166400472062569,-0.10617106201492006,0.8365687330610946,10,1.6149080853032773,
75.58,-4.1679028177694954,-9.691087649904272,9.822692648766271,-8.755266852536578e-05,-0.01663107703699031,-0.7408278367642447,39.296604147198714,-83.55847817289383,13.388684328538961,166.72684764412688,0.5421185317744116,-0.03913702113275262,-0.1032245722126703,0.8330188946087129,10,1.6149080853032773,
75.60000000000001,9.562467227524275,-10.022000343133186,9.568348917875195,-0.004798685639479972,0.022920355517236563,-0.7376558832465411,39.2966168752024,-83.55852003223504,13.627541304756479,165.80584251006562,0.5486795180346827,-0.03576918026778994,-0.1063069415088891,0.828474614227391,9,1.6099550532472742,
75.62,-5.955272966880627,-9.827548243738654,9.97127433323739,-0.015113965209180276,0.0017213024499166943,-0.7369846924713618,39.2966168752024,-83.55852003223504,13.507788223880935,164.89560397523644,0.5540649201436111,-0.04320480626781037,-0.09955802966827808,0.8253687707383804,9,1.6099550532472742,
75.64,7.087876752743251,-9.942994003372496,10.018624345113988,0.009205311850872502,0.008854370784936815,-0.7369606341730993,39.2966168752024,-83.55852003223504,13.639283601132915,163.99628731545866,0.5604725393044812,-0.03944655284125749,-0.10363329863383786,0.8207159323229921,9,1.6099550532472742,
75.66,10.029543230905507,-9.70186239705792,10.174915042827001,-0.01879114911577937,-0.014607776652134457,-0.7159204972345602,39.2966168752024,-83.55852003223504,13.88375587020637,163.10803279223165,0.5664600830800695,-0.0362576860831518,-0.10364091633142751,0.8167416451600827,9,1.6099550532472742,
75.68,4.67007754544256,-9.925839183649561,9.752549332323728,0.0022291930343011227,-0.013227322819982113,-0.7184645556371032,39.2966168752024,-83.55852003223504,13.982692587651927,163.10803279223165,0.5724469794688943,-0.0323422774393467,-0.1057410574524065,0.8124513902725642,9,1.6099550532472742,
75.7,-9.328764712527052,-9.02129017074489,9.705003138665038,-0.002998862357045855,-0.016472705993945534,-0.660284734964179,39.29657359549456,-83.55848756784916,13.80090871921711,162.23096594893323,0.5772017362387015,-0.041053334251206504,-0.09943932004938986,0.8094841573854316,9,1.657390127367521,
75.72,6.524802810905004,-9.427443930897274,9.591538089809951,0.005627193839872733,0.0032017210330796343,-0.6840810107058577,39.29657359549456,-83.55848756784916,13.933662996473995,161.36519795965043,0.5829928474446658,-0.037142629521573156,-0.10236658579300215,0.8051464755022327,9,1.657390127367521,
75.74,4.3175162513191605,-9.234852237623693,9.826238954444717,-0.012928719260512204,-0.001976988148675009,-0.6638309722565737,39.29657359549456,-83.55848756784916,14.02332428141463,160.51082602681376,0.5885548603217874,-0.03509330147986994,-0.10450845702210373,0.8009054994153201,9,1.657390127367521,
75.76,9.610545383119707,-9.286530852516089,9.87597873918516,-0.02809049282079645,-0.026220046241146995,-0.66216506035969,39.29657359549456,-83.55848756784916,14.222882833526537,159.6679338229218,0.5940141464898718,-0.03407985855602136,-0.10687348308496739,0.7965951390913691,9,1.657390127367521,
75.78,-6.229642892941059,-8.395832679501073,9.848182932068584,0.004635371099721555,0.025404145112631803,-0.6026488866085203,39.29657359549456,-83.55848756784916,14.102017133086292,158.8365919723996,0.5982967987060492,-0.04178324857710132,-0.10015314582256371,0.7938919625353827,9,1.657390127367521,
75.8,3.1812635293972504,-8.555890220814847,9.988672051367319,0.00433129394908131,0.008783866332801222,-0.6348179281630315,39.29656989703006,-83.55850170784097,14.164973581478522,158.01685856855622,0.6032106631224481,-0.04115445139655727,-0.10031985788769061,0.7901766467942586,10,1.633664351716746,
75.82000000000001,9.615987512016254,-8.988109612714673,9.785485441551735,0.014344427596392584,-0.006760350361877541,-0.6132107960837996,39.29656989703006,-83.55850170784097,14.389761670499944,157.2087797213414,0.6083495692217253,-0.0372676725132399,-0.10053892395406852,0.786392934215043,10,1.633664351716746,
75.84,-4.261369610590496,-8.712777878997112,9.66129196864361,0.009000990651482419,0.020005750005082895,-0.597686419005083,39.29656989703006,-83.55850170784097,14.299136350986373,156.41239013125983,0.6125433507133804,-0.04376885689496986,-0.09490821428150507,0.7834968803542413,10,1.633664351716746,
75.86,7.62853667933425,-8.395744199611888,9.666557293886623,0.0014657200568766785,-9.475712188747212e-05,-0.6087862999872643,39.29656989703006,-83.55850170784097,14.450695539274708,156.41239013125983,0.6173929892141261,-0.04184504002088145,-0.09741845983237532,0.7794770895791515,10,1.633664351716746,
75.88,-5.489313403242806,-8.288873285741147,9.741869781942647,0.016304288521702005,0.0175985877529511,-0.5707684019934537,39.29656989703006,-83.55850170784097,14.339121758515185,155.6277136847811,0.6214005920507805,-0.0483944328013574,-0.09181120857978958,0.7765886846020182,10,1.633664351716746,
75.9,8.630177747030233,-8.64409504538006,10.071613152088856,0.00593959363590596,-0.009718656848469377,-0.5853696453253828,39.296550756496224,-83.55849299845943,14.506970582793864,154.8547640670277,0.6262619298480013,-0.04522010706025156,-0.09418866100523408,0.7725798555997674,9,1.6426115412292923,
75.92,-2.736033126255873,-8.3152034347744,9.717047750423498,-0.013693354725256748,0.008150089911243823,-0.5858838760988597,39.296550756496224,-83.55849299845943,14.452066456153824,154.09354538739285,0.6303069527511133,-0.05054161308806764,-0.09301721058205395,0.7690945905385083,9,1.6426115412292923,
75.94,5.4960216735309695,-8.319047700137007,9.679210305461972,-0.020501034716119387,0.008663933213620805,-0.5868150582016473,39.296550756496224,-83.55849299845943,14.565392811896528,153.34405281397218,0.6351754508979441,-0.045379260666297994,-0.09698780937103006,0.7649092979637404,9,1.6426115412292923,
75.96000000000001,9.532229430212416,-8.340274915165919,9.824170235425767,0.027342730102111877,-0.024912785137038297,-0.5783595790656164,39.296550756496224,-83.55849299845943,14.78282772036143,152.60627321312282,0.6397661554072128,-0.04320338307146151,-0.10135811825118539,0.760630834210153,9,1.6426115412292923,
75.98,-0.48582896225268546,-8.17582233639872,10.035967776437296,-0.013463474555239661,-0.005689597327908742,-0.580393133556187,39.296550756496224,-83.55849299845943,14.778479896617466,151.88018579029347,0.6438521642058734,-0.045960774126749294,-0.09853316728182863,0.7573857754371244,9,1.6426115412292923,
76.0,2.327373075664683,-8.178648268886006,9.872333342051116,0.01555711104397952,0.011307022104617835,-0.5350717453862058,39.296532398284555,-83.5584611302398,14.824690604800896,151.88018579029347,0.6481423763330988,-0.04515601332068195,-0.09731348333368862,0.7539247180081908,9,1.6332725413847593,
76.02,1.5069792403709625,-7.6586187926968305,9.810575390837991,0.0183106873916549,0.015439537495885038,-0.4925117060062308,39.296532398284555,-83.5584611302398,14.855438725193551,151.1657627290359,0.6520416169087899,-0.04533518820497816,-0.09796639893490733,0.7504592162197201,9,1.6332725413847593,
76.04,5.321323352692831,-7.740175135173732,9.747261003744406,0.007338172800384053,0.005320108815441568,-0.5102669523651884,39.296532398284555,-83.5584611302398,14.959650962869855,150.46296982479447,0.6560215500371981,-0.04375294094833022,-0.100117677391741,0.7467917090587222,9,1.6332725413847593,
76.06,5.224848592807311,-7.516565226575174,10.022112784156057,-0.00751894076347044,-0.0014870001384988682,-0.5243871446771284,39.296532398284555,-83.5584611302398,15.060841398983015,149.77176711096703,0.6599884992623372,-0.04140764745620561,-0.10142293570731989,0.7432455688977229,9,1.6332725413847593,
76.08,5.278311300216918,-7.787153863610139,9.685666129676012,0.003157382823642866,-0.010841437821582131,-0.5001571615494131,39.296532398284555,-83.5584611302398,15.171575894497796,149.09210947439357,0.6638446260531582,-0.039762229276609495,-0.1024955849187521,0.7397458568018206,9,1.6332725413847593,
76.10000000000001,-11.851045261792247,-7.328194925688385,9.83314366997086,-0.01716559976467728,-0.0029705303080406506,-0.4869539752540914,39.296566623673925,-83.55849788960812,14.935899197960868,148.42394725819514,0.6667879610633729,-0.04877097251143081,-0.09475766579235455,0.7375880910066429,10,1.6462505350822658,
76.12,9.529925255777021,-7.350867637263422,10.197424350792943,-0.01045606527677363,-0.01781423856514169,-0.4887346745100527,39.296566623673925,-83.55849788960812,15.129151329391231,147.7672268498845,0.6706316964766023,-0.04619844533177696,-0.09838215498127949,0.7337845616467278,10,1.6462505350822658,
76.14,6.546503245310907,-7.412505907454971,10.01664997904327,0.019593500530908758,0.008177421869160553,-0.48535015507673596,39.296566623673925,-83.55849788960812,15.255047293743393,147.7672268498845,0.6743591100660986,-0.044369867677582664,-0.10096418144852048,0.7301214553603831,10,1.6462505350822658,
76.16,1.1832976082892674,-7.27402085986715,9.813667129551508,-0.003158360896942694,-0.002627865926186461,-0.4794546308535193,39.296566623673925,-83.55849788960812,15.277915477829684,147.12189125297323,0.6777325310552224,-0.04639429969503859,-0.10070903567515889,0.7269001825826353,10,1.6462505350822658,
76.18,4.098548812302801,-7.210087143676464,9.840171327769747,0.013699258342755387,0.004438918277884618,-0.45013519124898077,39.296566623673925,-83.55849788960812,15.358507067493226,146.48788064071243,0.6811516413489093,-0.0470074300452082,-0.1027763019977829,0.7233669710153292,10,1.6462505350822658,
76.2,1.1223210116067408,-7.428961623504935,9.916758039226591,-0.018816043011288853,-0.006500191673976351,-0.46782160421451635,39.29653096834942,-83.55849538359979,15.384988663286379,145.8651328905479,0.6844553454087416,-0.048079734914313284,-0.10000342925610875,0.7205612627452214,10,1.6149716223984754,
76.22,-0.6947152009981324,-5.981581056274538,9.83157464468087,0.008955698331420313,-0.014160122931225766,-0.4194928010421358,39.29653096834942,-83.55849538359979,15.373507729330356,145.25358409853132,0.6873399581986895,-0.050936661343298696,-0.096249844616091,0.7181261768004285,10,1.6149716223984754,
76.24,0.6122262694860366,-6.584291857202271,9.82321753297998,0.0013925586789484794,0.01225676619046977,-0.41372996617881297,39.29653096834942,-83.55849538359979,15.387049890664441,144.65316907268166,0.6902636154244323,-0.05239776990562177,-0.09402560575714186,0.7155066738976736,10,1.6149716223984754,
76.26,2.583568091661572,-6.402000690314361,9.872428927810983,0.015376808025289748,0.004660666839587098,-0.4099135180320249,39.29653096834942,-83.55849538359979,15.437873242652918,144.65316907268166,0.69333120994639,-0.0512523798213997,-0.09438646196420838,0.7125701528093897,10,1.6149716223984754,
76.28,6.816964112282869,-6.790173655981514,9.84703481245345,0.005141860469797499,0.010197011260371376,-0.43026822953848454,39.29653096834942,-83.55849538359979,15.57476621171727,144.06382180490186,0.6967207313730013,-0.04858700811511515,-0.09753749565915099,0.7090176034895277,10,1.6149716223984754,
76.3,-6.4170045271003,-6.915509834405141,10.216446947033617,0.0014504967613483857,-0.009698430951292575,-0.4474537129755972,39.296523331891294,-83.55845185743686,15.446721111384528,143.48547592095994,0.6993292487582592,-0.055039212933905346,-0.09197540391019471,0.7067176324009339,11,1.6297298510553506,
76.32000000000001,3.591995318169009,-5.98292702506056,9.754604644487992,-0.028266820207328302,0.010613995884730911,-0.43368410854653877,39.296523331891294,-83.55845185743686,15.518551391353858,142.91806510848235,0.7021944417052145,-0.05484553419424771,-0.09407067733287913,0.7036090115137691,11,1.6297298510553506,
76.34,1.8491445257996066,-6.098074208843702,9.889631285451648,-0.009641194069061856,0.013345997414701074,-0.37539429761567833,39.296523331891294,-83.55845185743686,15.553526770682867,142.3615235227946,0.7050028523652894,-0.0546012457127164,-0.0930911257928326,0.7009448797316725,11,1.6297298510553506,
76.36,5.659019221069059,-5.795570680348816,9.909885058454106,-0.003916592530244364,0.011773345825649833,-0.40325126112083814,39.296523331891294,-83.55845185743686,15.675985953934235,141.81578617088107,0.7081570530345493,-0.048996153548832126,-0.0949696795490056,0.6979210020777431,11,1.6297298510553506,
76.38,-7.115903194100806,-6.006026268756809,9.973716761062885,0.004868429586723065,-0.011825200673579997,-0.37744286217357337,39.296523331891294,-83.55845185743686,15.536472231901108,141.81578617088107,0.7102337524315073,-0.05683897461162748,-0.08691602633824277,0.6962635652091305,11,1.6297298510553506,
76.4,5.268110292533642,-5.869027884218081,9.875182438447847,-0.023171494380567415,-0.013910663476269436,-0.37601758007221175,39.29650999283165,-83.55843573015436,15.6436064086004,141.28078927361065,0.7130818975874463,-0.05378789160500128,-0.08897120645176879,0.6933290665133635,11,1.639027854363129,
76.42,1.1473845610694429,-5.89868349851986,9.847297454674193,-0.0048914290434403825,-0.004928118953478759,-0.38855562088381496,39.29650999283165,-83.55843573015436,15.668956744255228,140.75647060677173,0.7156727260026364,-0.054010144259737936,-0.08779710869159636,0.6907873198592991,11,1.639027854363129,
76.44,-5.416224820056187,-5.588126267886031,9.845174865599148,-0.004218225494919612,-0.001596565250001102,-0.3519248554541341,39.29650999283165,-83.55843573015436,15.561152217374863,140.2427698213208,0.7177202033079458,-0.060173913941555995,-0.07970585643881961,0.689132633310823,11,1.639027854363129,
76.46000000000001,-0.8985684403200168,-5.491033118000281,9.566972802840775,-0.009844718703365733,0.0006208175496418891,-0.3504118859844676,39.29650999283165,-83.55843573015436,15.54233610923623,139.73962874347433,0.7199230751027699,-0.06327713777244318,-0.07845580269345084,0.6866960439624105,11,1.639027854363129,
